runtype,seed.meta,ought.valid,ought.errtype,check.noerrors,check.validoutput,errmess
simplescenarios,31401,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31401,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31401,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31401,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
simplescenarios,31401,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,31401,FALSE,10,FALSE,FALSE,Error in out[ids; idp; 1] <- prod: number of items to replace is not a multiple of replacement length
simplescenarios,31401,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
simplescenarios,31401,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,31401,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,31401,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,31401,FALSE,15,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,31401,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,31401,FALSE,17,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,31401,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
simplescenarios,31401,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31401,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78249,TRUE,0,TRUE,FALSE,NA
simplescenarios,78249,FALSE,1,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
simplescenarios,78249,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
simplescenarios,78249,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78249,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,78249,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78249,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78249,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78249,FALSE,8,TRUE,FALSE,NA
simplescenarios,78249,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
simplescenarios,78249,FALSE,10,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,78249,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
simplescenarios,78249,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,78249,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,78249,FALSE,14,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Population size explosion - will lead to numerical overflow
simplescenarios,78249,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
simplescenarios,78249,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,78249,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,78249,FALSE,18,FALSE,FALSE,Error in ests[1; 1:2] <- fn.mom.con(c(prod.mn/mbs; prod.sd/mbs)): replacement has length zero
simplescenarios,78249,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,78249,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,34078,TRUE,0,TRUE,TRUE,NA
simplescenarios,34078,FALSE,1,TRUE,TRUE,NA
simplescenarios,34078,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; nd; ] <- as.numeric(c(inputs$demobase.survadult[i; : number of items to replace is not a multiple of replacement length
simplescenarios,34078,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,34078,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,34078,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,34078,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,34078,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,34078,FALSE,8,TRUE,TRUE,NA
simplescenarios,34078,FALSE,9,TRUE,TRUE,NA
simplescenarios,34078,FALSE,10,FALSE,FALSE,Error in inputs$demobase.prod[i; ]: subscript out of bounds
simplescenarios,34078,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
simplescenarios,34078,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,34078,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,34078,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,34078,FALSE,15,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,34078,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,34078,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,34078,FALSE,18,TRUE,TRUE,NA
simplescenarios,34078,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,34078,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,75655,TRUE,0,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,75655,FALSE,1,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
simplescenarios,75655,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; nd; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
simplescenarios,75655,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,75655,FALSE,4,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,75655,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,75655,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,75655,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,75655,FALSE,8,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,75655,FALSE,9,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,75655,FALSE,10,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,75655,FALSE,11,FALSE,FALSE,Error in leslie.update(demobase.ests = demobase.ests[j; ; ]; nbyage.prev = nbyage.prev; : Invalid survival probabilities simulated!
simplescenarios,75655,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,75655,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,75655,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,75655,FALSE,15,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,75655,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,75655,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,75655,FALSE,18,FALSE,FALSE,Error in out[1] <- mbs * fn.pred.con(pars = as.numeric(c(ests[1; ])); : replacement has length zero
simplescenarios,75655,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,75655,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31155,TRUE,0,TRUE,TRUE,NA
simplescenarios,31155,FALSE,1,TRUE,TRUE,NA
simplescenarios,31155,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
simplescenarios,31155,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31155,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,31155,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31155,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31155,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31155,FALSE,8,TRUE,TRUE,NA
simplescenarios,31155,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
simplescenarios,31155,FALSE,10,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,31155,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
simplescenarios,31155,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,31155,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,31155,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,31155,FALSE,15,FALSE,FALSE,Error in year.first:output.year.end: result would be too long a vector
simplescenarios,31155,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,31155,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,31155,FALSE,18,TRUE,TRUE,NA
simplescenarios,31155,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,31155,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,67447,TRUE,0,TRUE,FALSE,NA
simplescenarios,67447,FALSE,1,TRUE,FALSE,NA
simplescenarios,67447,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult[i; : number of items to replace is not a multiple of replacement length
simplescenarios,67447,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,67447,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,67447,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,67447,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,67447,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,67447,FALSE,8,TRUE,FALSE,NA
simplescenarios,67447,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
simplescenarios,67447,FALSE,10,FALSE,FALSE,Error in inputs$demobase.prod[i; ]: subscript out of bounds
simplescenarios,67447,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
simplescenarios,67447,FALSE,12,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,67447,FALSE,13,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,67447,FALSE,14,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,67447,FALSE,15,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,67447,FALSE,16,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,67447,FALSE,17,FALSE,FALSE,Error in eigen(mmat): infinite or missing values in 'x'
simplescenarios,67447,FALSE,18,TRUE,FALSE,NA
simplescenarios,67447,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,67447,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,82454,TRUE,0,TRUE,FALSE,NA
simplescenarios,82454,FALSE,1,TRUE,FALSE,NA
simplescenarios,82454,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult)): number of items to replace is not a multiple of replacement length
simplescenarios,82454,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,82454,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,82454,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,82454,FALSE,6,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,82454,FALSE,7,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,82454,FALSE,8,TRUE,FALSE,NA
simplescenarios,82454,FALSE,9,FALSE,FALSE,Error in inits.burned(nbyage.burned = nbyage.burned; inipop.totals = inipop.totals): Error! Zero values during burn-in...
simplescenarios,82454,FALSE,10,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,82454,FALSE,11,FALSE,FALSE,Error in ru.base[j; tt; ; ; drop = FALSE]: subscript out of bounds
simplescenarios,82454,FALSE,12,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,82454,FALSE,13,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,82454,FALSE,14,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,82454,FALSE,15,FALSE,FALSE,Error in nbyage[i; j; inipop.relyears[j]; ; a] <- inipop.counts[a; ; j]: NAs are not allowed in subscripted assignments
simplescenarios,82454,FALSE,16,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,82454,FALSE,17,FALSE,FALSE,Error in if (max(frot) > 1e+08) {: missing value where TRUE/FALSE needed
simplescenarios,82454,FALSE,18,TRUE,FALSE,NA
simplescenarios,82454,FALSE,19,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,82454,FALSE,20,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,29701,TRUE,0,TRUE,FALSE,NA
simplescenarios,29701,FALSE,1,TRUE,FALSE,NA
simplescenarios,29701,FALSE,2,FALSE,FALSE,Error in demobase.vals[i; j + 1; ] <- as.numeric(c(inputs$demobase.survadult[i; : number of items to replace is not a multiple of replacement length
simplescenarios,29701,FALSE,3,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
simplescenarios,29701,FALSE,4,FALSE,FALSE,Error in !model.demostoch: invalid argument type
simplescenarios,29701,FALSE,5,FALSE,FALSE,Error in demomods$es[[zi]]: attempt to select less than one element in get1index
